0.25	0.58667338752191
0.2609375	0.67034989137833
0.271875	0.76611802108247
0.2828125	0.86505767257151
0.28828125	0.91052327343461
0.29375	0.94952625617771
0.296484375	0.96563674081923
0.29921875	0.97899590739228
0.301953125	0.98928147577141
0.3033203125	0.99318622299359
0.3046875	0.99622865304512
0.30537109375	0.99741955420812
0.3060546875	0.99838720015768
0.30673828125	0.99912973485579
0.307421875	0.9996456548505
0.3087890625	0.99999343853099
0.31015625	0.99942579454418
0.31083984375	0.99879881960647
0.3115234375	0.99794389001185
0.312890625	0.99555482536397
0.3142578125	0.99227155118221
0.315625	0.9881126947233
0.318359375	0.97726949681967
0.32109375	0.96327608094226
0.3265625	0.9271608419294
0.3375	0.8335368880995
0.3484375	0.73236007181371
0.35390625	0.68555736563373
0.359375	0.64441849965821
0.362109375	0.62694415274662
0.36484375	0.61240611278244
0.3662109375	0.60659282963496
0.367578125	0.60204952342813
0.36826171875	0.60035736882337
0.368603515625	0.59967961578333
0.3689453125	0.59912500321705
0.369287109375	0.59870289851057
0.36962890625	0.59842377420717
0.3703125	0.59834291648307
0.37099609375	0.59899549316533
0.371337890625	0.59964067403439
0.3716796875	0.60052683537737
0.372021484375	0.60167918611142
0.37236328125	0.60312678062026
0.373046875	0.60704783151377
0.373388671875	0.60960633358951
0.37373046875	0.61263279462266
0.3744140625	0.6203580555899
0.37509765625	0.63090347798386
0.37578125	0.64526914040294
0.37646484375	0.66497694783469
0.3771484375	0.69242823241687
0.377490234375	0.71019621125684
0.37783203125	0.73153510601133
0.378515625	0.78867917325608
0.378857421875	0.82679434266098
0.37919921875	0.87259345137898
0.379541015625	0.92515804584588
0.3797119140625	0.95212224499845
0.3798828125	0.97680161942019
0.37996826171875	0.98705163531481
0.38001098632813	0.99134171843448
0.3800537109375	0.99492228609452
0.38009643554688	0.99766041511439
0.38011779785156	0.99866777960723
0.38013916015625	0.99940759257393
0.38018188476563	0.99999923976664
0.38020324707031	0.99980590049372
0.380224609375	0.99925470061165
0.38023529052734	0.99883712842929
0.38024597167969	0.99832064923845
0.38026733398438	0.99697787476134
0.38028869628906	0.99519969498233
0.38031005859375	0.99295870620909
0.38035278320312	0.98697576219332
0.3803955078125	0.97880014755607
